polymer,mean(ni),standard_deviation(ni),mean(nd),standard_deviation(nd)
10,0.2672840193639894,-0.002407101005725202,0.3606754908365909,-1.226631072502474
10,0.33276885101842063,0.00929567928127289,0.2876675337794932,-1.219540776025568
10,0.2170666159884647,0.0022106349678115474,0.3945090374398833,-1.2262285363778966
10,0.19135391593903614,0.02760748689099062,0.44166106334787947,-1.2178245804963865
5,0.3837818402044765,0.5284701519872953,1.5019853716031757,-1.127708607522566
5,0.809380131863138,1.079796185552368,1.088276233204503,-1.1046977456309237
5,0.7257443123570976,0.8485516782012021,1.1881771482917818,-1.1152801776901933
5,0.33774745322552213,0.4671576789264267,1.5179089557383547,-1.127013714154521
5,0.8345952793603929,0.5436414537389934,1.0892913412282768,-1.0915064093466837
5,1.1721371099487743,2.5835213325413866,0.5128358981427964,-0.9687613490844739
5,0.3931632392007046,0.8447890097851084,1.518377385935299,-1.1260461897805927
5,0.867863178039601,5.149843062356793,1.0042038584443282,-1.0363438505474087
5,0.5304757370236197,1.393320183357758,1.4072197094802115,-1.1289499588216052
5,0.8223173837047109,1.2386411067551928,1.0707579849327618,-1.1013939480379082
5,0.4374009319762649,0.41476843664813956,1.4765277675634854,-1.1310436790463538
5,0.4681223107082581,0.6337023837338751,1.4573227400707218,-1.1346535162275497
5,0.8440674180625344,0.7240597804510602,1.0734902046472294,-1.088811308921891
5,0.3802008936131368,0.5656574715378722,1.4921979187918741,-1.1276397071438327
5,0.6187799988356026,0.6391292558008356,1.328096070420311,-1.129213086770399
5,0.29925711376792963,0.5090880020796827,1.5364648621708248,-1.1109930258676652
5,0.8532983296238976,0.8915059482341522,1.0540453633299296,-1.0797179248946132
5,0.556272603178037,0.5165210120296507,1.388909225947188,-1.1287570171861976
5,0.9278109665809876,0.7821519475346036,0.9532674041826776,-1.0627227424680072
5,0.6838788790713656,0.5369433472133278,1.2780957728309739,-1.1135434972219818
5,0.4730769147695184,0.7200841570654241,1.4491360882620747,-1.1351886193555538
5,0.7638991130113312,0.7500194087970162,1.1594432753178567,-1.1094918257531983
5,0.2922860050942761,0.5153291137360693,1.529542756637917,-1.1110644338189728
5,0.8466205266188954,0.6327136973720137,1.049526580814576,-1.0915362944680307
5,0.9138899708585833,0.786846699902354,0.9596057623198839,-1.0726233719740044
5,0.9053808646918944,0.7249635631976143,0.9739743908432817,-1.0766000863118368
5,1.0862796684699834,0.7927245354342274,0.6743927581343547,-1.0087809471539695
5,0.6034810232755468,0.8008451254819331,1.3072469733968481,-1.1338953291558609
5,0.6235096746844044,0.6531184022967745,1.3110403224563558,-1.1304252987901906
5,0.8492233123877232,0.7105577858462311,1.0427334529580665,-1.0920735579662526
5,0.7703539388726421,0.6489168332244999,1.1499598612737003,-1.1083490027673084
5,0.5961728749764055,0.5526124718023218,1.3615744032095363,-1.1276343062182879
5,0.7265804954062155,1.663884343680014,1.1680464992526431,-1.1218056402299066
5,1.100427798613376,0.8995959173058453,0.6577478697331616,-1.0058463542593132
5,0.45923229588525377,1.2377656252137414,1.4731330353810965,-1.124390471758164
5,1.4687434466589344,1.6837967932176632,-0.18408097946324775,-0.896249268564828
5,1.2966678711191133,1.5087297140408893,0.2429844839725042,-0.9368146944573374
5,0.6183574273569888,0.6934967987112097,1.3164121086608036,-1.1291532650903195
5,1.050945107702834,0.5918861933093935,0.7103097449037615,-1.0317216998883039
5,0.8496434375262666,0.7447887893490458,1.0612694275117964,-1.0879027446518243
5,0.7213612813954083,0.7212574971917253,1.195327818452865,-1.1215892431464198
5,0.3847709270120871,0.6741986245105409,1.4864330005990583,-1.1281655515423317
5,0.5775701096475541,0.7404095258250617,1.3689860298889602,-1.130151986238941
5,0.8461975349100855,1.022653268725215,1.0536809907865352,-1.0924540788895625
5,0.3444645027291951,0.5589686440958467,1.5467378207761222,-1.1173207630950603
5,0.6430845375143672,0.8332012901352486,1.3164005489990418,-1.1230591050333816
5,0.6395018499693579,1.0047942803971381,1.3203266530639932,-1.1264292568545164
5,0.7491674181995576,0.8026364525786703,1.1893026681609775,-1.1112086899683995
5,0.5549602092674184,0.8352394408568147,1.3711748109656154,-1.1306723782745094
5,0.45968839573022724,0.7300452533531598,1.4202191131435193,-1.1385770185894215
9,-0.1584977027752666,1.2556547705636492,1.021501935002567,-0.652321687237846
9,-0.06134869093568707,0.5048521003979394,1.2792549885450186,-0.8884161905133818
9,-0.17182844016259496,0.444266643540279,1.0137803396668412,-0.6891598315372576
9,-0.055584228245449695,0.4400154313705293,1.1972765580303573,-0.8957987284996364
9,-0.15257448312023403,0.4741179195649275,1.0894018772598595,-0.7280183206300908
9,-0.040841052144390044,0.4357786017804223,1.2162255550558099,-0.9162387498320509
9,-0.09887838416501157,0.4074945629826007,1.168679476112088,-0.8366072592749443
9,-0.061247415458428725,0.45849426248577074,1.1679103705231764,-0.8860377257783141
9,-0.08405312810172225,0.45148948224579677,1.148348690726654,-0.8500438361569486
9,-0.037033751559569214,0.44746143203759386,1.1811875889760954,-0.9181686034039073
9,-0.07085630907295591,0.44541400223238764,1.1600544057619215,-0.8707802782863355
9,-0.10127105483579299,0.43523484747910773,1.1353791020906838,-0.8344693929135418
9,-0.13708218666175406,0.4388267807562222,1.1185660138841063,-0.7624914382115633
9,-0.1741017954741286,0.4506710670687329,1.010242244911143,-0.6811188178523444
9,0.0788688132081527,0.45561078724458387,1.3911571506827232,-1.0262678838514108
9,-0.08193258649935357,0.4362434838707955,1.1328430965096128,-0.8538276474374132
9,-0.07891120643055373,0.45493944554321675,1.1624181547897021,-0.8566921697528016
9,-0.11540387659347061,0.4088525568733413,1.082984940329674,-0.8109587139407869
9,0.6085618915025115,0.4721939015721359,1.346905471852652,-1.1277154744136155
9,-0.06692703667371912,0.4249902751861644,1.1928503459487183,-0.8758030104493443
9,-0.1331378760247857,0.4922886851033144,1.0635171245727044,-0.7625310064208506
9,-0.0021363802785691176,0.43052803230262504,1.1495468905462112,-0.9617297941025388
9,-0.11091715383089566,0.48652451834603333,1.1191904736427185,-0.8063055979752264
9,-0.17560018627118212,0.46767591574773093,1.0294343570432276,-0.6756082406598465
9,-0.062393173088075383,0.4440137885110839,1.194381447468861,-0.880477897288588
9,0.04684550129577934,0.5024794387111449,1.395502051875855,-0.9958219149648798
9,-0.03099232715366428,0.45499651190760404,1.1803317600518526,-0.9222594958796219
9,-0.08828682726158563,0.48287041520852936,1.120873268557762,-0.8423344264411269
9,-0.13509188640373143,0.5496171836032708,1.0586468538280949,-0.7562147011525249
9,0.004234114387319033,0.4718329452185325,1.2280004831777942,-0.9631453123910446
9,-0.09034988737641739,0.45854668930833753,1.1143826995833197,-0.8476100119350486
9,-0.010952164439077797,0.4279057632659095,1.1930338827449098,-0.9499679927945276
9,-0.047200350677196544,0.4514588612697842,1.1443661957960445,-0.9042874917715432
9,-0.039275994828370665,0.47713965315235307,1.1952296078976996,-0.9131386057101062
9,-0.09440594922910386,0.4383271021021983,1.1110006136915955,-0.8352102198674088
9,-0.0359480268150786,0.9426606084341135,1.19406996788094,-0.9149009019966148
9,-0.12545903966802696,0.4708071425221106,1.0749085658314423,-0.7864444015490344
9,-0.2098507332310679,0.4470081488017709,0.9450308088398658,-0.5951153667751098
9,-0.14837242129084796,0.5018011376970476,1.0544313960094636,-0.735392988696266
9,-0.1140889312852328,0.42015262493035516,1.1873846439604858,-0.8030751243761521
9,-0.06252440497502658,0.42523895462772116,1.168381274094481,-0.8819045131931535
9,-0.038622221700799535,0.4375597218851551,1.1926738463682818,-0.9180893255325205
9,-0.11614531274159103,0.4343324565950997,1.1242119306887406,-0.8011087116820974
9,-0.09668721387325675,0.4117847473036388,1.1306786352226974,-0.8339149107503097
9,-0.15131089594524724,0.44430375987483994,1.0392089048426962,-0.730464322653159
9,-0.0062690891173784935,0.45024051758782846,1.190749612859771,-0.9563681281429134
9,-0.09273847581100815,0.4389460169809986,1.088412662050525,-0.8484863764013919
9,-0.16683589531791607,0.4397491216700562,1.0261797378962842,-0.6990195554619272
9,-0.05143477023168173,0.4371449468464391,1.17313745915309,-0.8967923059096441
9,-0.0931741644750285,0.4758892966318383,1.17306505862159,-0.8324083868663774
0,3.256506647777789,1.2515524876863244,-2.8273309654946033,-1.780798246041086
0,2.8177686733888088,1.2134330841840912,-2.6493500821880844,-1.5633158594254357
0,3.1656519788892767,1.3189975071249893,-2.796352324183385,-1.7385168818063255
0,2.776744405881663,1.2513534513422426,-2.6263668253008388,-1.5395879475116694
0,3.0647176234926223,1.2752767847833604,-2.7603318075516103,-1.691270793920775
0,2.4004328127717294,1.2599031990083067,-2.293404170008188,-1.286824374837649
0,3.181678252852999,1.2348519929507242,-2.8022641959993155,-1.7463900167222277
0,2.2027860346927928,2.6815079918275297,-1.9909728374770754,-1.1154236494194814
0,3.6474288943948,1.1454702918783042,-2.9574678886540413,-1.966146887396866
0,4.0686959184469975,-0.35396931033149664,-3.176851672015802,-2.2859867019200943
0,1.6001490237551368,0.6019205943578867,-0.6929148332210752,-0.9406754432081198
0,3.0420876721288446,1.2538838574509201,-2.7511233106199895,-1.6795093398151202
0,1.8970305211944098,0.7848795341706354,-1.400354387103243,-0.9840372625980764
0,3.9372945286445353,0.849549643646704,-3.0583962268926643,-2.131684522355979
0,3.5435132759048513,1.222980333341475,-2.9230744177001466,-1.9155621916672296
0,3.8161857169692,1.2129839765359067,-3.0126558768139136,-2.054888299100894
0,3.269032089035412,1.250363837072017,-2.8320124008335115,-1.786852516405073
0,4.068514003796754,-0.48032862366422524,-3.1757918259277527,-2.284398714075864
0,3.9102030383135062,0.9682671676475605,-3.0469554009374824,-2.1119817016417084
0,4.068979603845802,-0.4685302688157335,-3.176882842742057,-2.2861093543673423
0,2.525991021763294,1.2958517608929188,-2.4347372102937843,-1.3778792601393581
0,1.8284788195524517,0.7334817619793014,-1.2397019749177152,-0.9626253575732586
0,2.655339752148278,1.2129106717751492,-2.545779993852829,-1.4654172813353177
0,2.0926734315832785,1.031662331031468,-1.8087808842629252,-1.0761338064064867
0,2.4049189802301165,1.3697002759516737,-2.2990818681210325,-1.288262499857363
0,2.6317069514379674,1.2564750415574413,-2.5277323296305507,-1.4501950298748048
0,3.300136162402054,1.2432954951091082,-2.841898436758459,-1.8011010967240142
0,3.433380366671932,1.2390136619633458,-2.88648438333688,-1.8633948833002154
0,2.7425234101094946,1.185673777566122,-2.606191696918591,-1.5194057303585837
0,2.8751533578984554,1.346403280656268,-2.6794250518567746,-1.5946388743236763
0,2.4847261724688843,1.2837866323897718,-2.392431176736043,-1.3483305907353293
0,2.6608430717880864,1.218903567944161,-2.5501514708842814,-1.4687801033289276
0,2.925954415991689,1.1668984797285773,-2.7035923720389876,-1.6216595119330914
0,2.341175567500072,1.1878803436557577,-2.2192546627183596,-1.2457537437978288
0,3.972345479053986,0.6237988177647084,-3.0768107163350042,-2.16161474143104
0,2.8600266166859125,1.2186938606538926,-2.6714595135066803,-1.5863146721093746
0,3.738869724373976,1.0662004722027727,-2.987979176048371,-2.0120334080106836
0,3.265058287243611,1.2231417893968142,-2.8306911014824805,-1.7852638727341696
0,2.541909986944799,1.2115058185120253,-2.4500532550347027,-1.3891078615026524
0,3.678683530237413,1.151731353564517,-2.967901999500122,-1.9808398095759687
0,2.47525946674285,1.2166167377810377,-2.3828909268258203,-1.342702504834197
0,2.6661260107064866,1.2453146237092119,-2.554186631095738,-1.471985038265784
0,3.9405209810490285,0.8584311185529045,-3.0603830295283125,-2.1351604937397477
0,2.527576250128726,1.3182370862206767,-2.434176416640059,-1.3773328793644433
0,3.345561380687108,1.2580608369515482,-2.8572125462650453,-1.8221870301735228
0,3.1446391633693915,1.3019156420517781,-2.788845591602806,-1.7285860842733582
0,2.080023362056071,0.9717537833253588,-1.7795389760557416,-1.0681477278499698
0,2.9860918334090627,1.253572544194792,-2.7290858348324867,-1.6522067738922768
0,3.1330209540804685,1.9018199982441149,-2.7847409802811587,-1.722296243540201
0,2.960417824554117,1.1934876938995196,-2.7187901087644533,-1.639652168151705
4,-0.5520785807525214,-0.7204003232822961,-0.42632503401809363,1.3317133009959246
4,-0.5510866423828659,-0.7222589237354246,-0.44514173138735685,1.1787317377428883
4,-0.5528641560794527,-0.7478102724012127,-0.4527984705008254,1.2258195785099828
4,-0.5484390570734906,-0.7651449925036192,-0.3589469013090149,1.0047620620894333
4,-0.5507055686361163,-0.7574874287295588,-0.4184785591492614,1.1292692771853403
4,-0.5428239562015216,-0.1329726229525484,-0.45712776563313645,1.0224597891952725
4,-0.5535025757966452,-0.7594680491325557,-0.4892439418245665,1.2551114724824053
4,-0.5498336510121091,-0.7539590571753795,-0.3812957531959719,1.0956935105237557
4,-0.5513495714116283,-0.7569687279540727,-0.4588968078365621,1.1571972574269014
4,-0.5521889812283235,-0.7611897831019916,-0.4573290920968023,1.1790874658460795
4,-0.5417810349041473,-0.08470329381050214,-0.44591533872458233,1.016943978248735
4,-0.5502953939482873,-0.7626396399207701,-0.4132430569069816,1.0949888826303842
4,-0.5529307775737548,-0.7570856444079389,-0.4750465246209427,1.2364678118454702
4,-0.5512226468841871,-0.7567724753350827,-0.44562381171309595,1.1504912239431464
4,-0.5513614429146679,-0.7564894632840572,-0.46758515103544157,1.1554893561762343
4,-0.5492522325193725,-0.7621446008085664,-0.4268721464964841,1.0405522339429953
4,-0.5514060923730029,-0.7607801115592775,-0.47145357062889753,1.1471100516620318
4,-0.5512065280545226,-0.757901275859911,-0.4500257247026878,1.1481068053306336
4,-0.5458298027612873,-0.7260174165638805,-0.49075839205037175,0.9419506353778228
4,-0.553449806890593,-0.7563043455654356,-0.47223366669300304,1.2650563895778681
4,-0.5484431693261237,-0.758156914614198,-0.4611800945812655,1.0116234879167139
4,-0.5529058189017511,-0.759174366135344,-0.4748214579029518,1.2261361113249358
4,-0.5516104743305167,-0.7565173005349778,-0.42997243329261753,1.1752756469088619
4,-0.5531072292314498,-0.759685643643918,-0.4359348178292809,1.2403242141371236
4,-0.5508512834566115,-0.7578456013580698,-0.4383592628429467,1.1151119596487564
4,-0.5497754941546142,-0.7603082701561742,-0.4484068235671584,1.0714949079487777
4,-0.5412371969975183,-0.31977171152978656,-0.3773449671316449,0.9323140854122637
4,-0.5187022926991638,1.2296385398074878,-0.4970834415707244,0.7426458095246088
4,-0.548744624458935,-0.5192659783893403,-0.45163403896804516,1.131717735343597
4,-0.5507076547788755,-0.7546322546934747,-0.4526353933745564,1.1277224135313286
4,-0.5491714282559523,-0.7330509619631387,-0.4368343085377429,1.148232171100001
4,-0.5507114968835255,-0.744166376255713,-0.4512630121162236,1.1423086417122326
4,-0.5387369774129799,0.19383438308376263,-0.47043101143550176,0.9484682279974568
4,-0.5358985625699144,-0.0181527780347505,-0.44877149622710716,0.8586017906431429
4,-0.5485047030334087,-0.7557123400291919,-0.3767870194107618,1.0309682658454167
4,-0.5504473221723961,-0.7565813262120951,-0.4508537048804654,1.1153741488652529
4,-0.5517065569632091,-0.7576177998547033,-0.443069157510275,1.1740837269379023
4,-0.549831309729588,-0.7582557368549658,-0.42868796548698535,1.0844061162281047
4,-0.5499245558084568,-0.7578567362584381,-0.4377186278369453,1.0883223659185306
4,-0.5479633114668497,-0.756987750075535,-0.4142879799580921,0.990841215076277
4,-0.5510469006128925,-0.7575417113688538,-0.4565487166138358,1.1420495901762895
4,-0.5501292079139539,-0.7547241176215125,-0.46625541737435144,1.1000737382965025
4,-0.5497381236836045,-0.7132855859011863,-0.42117583080842985,1.1271420326441752
4,-0.5509832657546272,-0.7575212973848455,-0.46203349152653356,1.1358845622605993
4,-0.5492431825619352,-0.757495779904835,-0.44356317005625673,1.0535010686702833
4,-0.5486208366497431,-0.7545608057494453,-0.45104533447477474,1.0267708594023552
4,-0.5503727463208109,-0.7571301840094118,-0.4441988893600765,1.107027661403407
4,-0.551007819204656,-0.7606311822668526,-0.46119751169025824,1.1253662854811917
4,-0.5524426802009931,-0.7586046303998368,-0.4748016088149849,1.202254607376158
4,-0.5521064210030124,-0.7565094133138835,-0.4664558227906608,1.194950241357488
11,-0.2883672634636438,0.024901242147331342,1.2321931424871497,-0.5862868724271012
11,-0.28642742084559486,0.05228984937387547,1.23530017673133,-0.5958833526688581
11,-0.2542922076352905,0.023001813726186197,1.3279142825792118,-0.69678043460591
11,-0.27732618031616885,0.023554847111140916,1.2589322338646227,-0.6331630612095799
11,-0.2616603588031452,0.03317354521255404,1.2733598715118932,-0.669839447788931
11,-0.28503678907739644,0.039554307077725226,1.211684801938916,-0.5988683542019305
11,-0.28845876858884295,0.03739320849792684,1.1967172235640167,-0.5890358149358352
11,-0.29354556506321694,0.05760398057460795,1.1522672090869759,-0.5688900154521358
11,-0.25862449580080143,0.0021637755954287442,1.2973501436247945,-0.6889629292231175
11,-0.27903220985475613,0.01929435585775128,1.233548054892256,-0.628119188280868
11,-0.2997752525969714,0.04244613349418805,1.1517855116685647,-0.5475503156581106
11,-0.2751444051709409,0.02369542522828973,1.230226209637162,-0.6314893915393889
11,-0.2695186034371929,0.020571157766640348,1.244242729000502,-0.6498536957322031
11,-0.3033817581891664,0.03173946283596377,1.136074482495718,-0.5342840222429196
11,-0.29025261123019225,0.04184020933248416,1.1879396940042932,-0.5865422590492816
11,-0.2750478422751673,0.06176936122068588,1.2579287268979977,-0.6263760395613496
11,-0.27678797049252324,0.018996033318719296,1.2279951328240508,-0.6301704983807451
11,-0.3156089110486702,0.02940670120882203,1.0996349203634423,-0.4871271396442804
11,-0.30515088229005266,0.04396975902790603,1.1288109685102388,-0.5285615615975688
11,-0.2906788597230218,0.04211904579587176,1.1938497444232044,-0.5751993252359469
11,-0.28885803229979484,0.02813593070429892,1.1859148490081828,-0.5846290068938014
11,-0.2894731292411042,0.04501875943342861,1.1926041572346164,-0.5800788685752912
11,-0.29462983401024245,0.03969302937814597,1.171771908133578,-0.5622125425770351
11,-0.3004200808246543,0.04613178551606855,1.1507688306200934,-0.5427643240648066
11,-0.29432809372122665,0.030078970818553107,1.161771000010281,-0.5659491857744106
11,-0.2486095097346358,0.03246787090171818,1.3032622534641984,-0.7066303725678669
11,-0.26002899516547084,0.06611150841010921,1.242110121463724,-0.6771618426114425
11,-0.31606289473444193,0.0273676225788918,1.0919793610184967,-0.48259172527755234
11,-0.29367942338889375,0.02431387615290791,1.1829803817826932,-0.5673956436506791
11,-0.2783549938855315,0.024359343662744816,1.2299235369177814,-0.6237175111181016
11,-0.33739639091861,0.04892571760012747,0.9539520735313797,-0.39471298283580847
11,-0.3008740945268686,0.03622543582180987,1.1352910023587426,-0.5458729553554643
11,-0.2826309411883234,0.020288145715614856,1.2074441343297275,-0.6163209693034705
11,-0.322117046112,0.035536927815708365,1.0826153002233099,-0.45693797190804847
11,-0.26090724625886197,0.02869313967689194,1.2618530509613175,-0.6715094782640528
11,-0.2299095511647166,0.02366573216064108,1.343412529115098,-0.7526324601289927
11,-0.29616537015498634,0.03315823472454755,1.1425798192743992,-0.5600913547880882
11,-0.26636339505915885,0.3269242797348977,1.2074237367528855,-0.6552229744249772
11,-0.27902203428072214,0.01999585458094904,1.240850946239422,-0.6159669643527154
11,-0.2281526737724022,0.02617433242276448,1.3246836417100685,-0.7613092399065837
11,-0.2669235168858865,0.05441475952747728,1.2443547759637033,-0.6491214588218215
11,-0.3019400234274789,0.024572762586468948,1.1415120045743925,-0.5482744254614825
11,-0.33270039351838093,0.01705160134191921,0.9977868490722162,-0.4256702393405609
11,-0.28002686471246485,0.013897640812621181,1.1533747944048443,-0.6321415661582455
11,-0.27102653946298627,0.019699387858645123,1.2457807228525455,-0.6448060035775702
11,-0.2828466543529105,0.8358722743610753,1.1841865191676673,-0.5928227896155476
11,-0.3092695284255143,0.03758714134600658,1.0921112570696647,-0.5146744189316799
11,-0.27905239591238984,0.025171263481260774,1.219121048524634,-0.6188048549614301
11,-0.2681147494260389,0.037635856535117654,1.2399355493535855,-0.6565998375177996
11,-0.27546721700264654,0.04250273590439335,1.2360847124506695,-0.6302697468173005
