,polymer,mean(ni),standard_deviation(ni),Median(ni),mean(nid),standard_deviation(nid),Median(nid)
44,PA,0.009460789311342158,0.002807018467706013,0.008685324218193655,-0.2617071983093049,0.2043065842958758,-0.2905263147071788
45,PA,0.009649918186469684,0.00363808617209907,0.008456428411564833,-0.2624880698366448,0.209507502869744,-0.2929171657755452
46,PA,0.010401719445414152,0.00299781192765051,0.00960938506717668,-0.2804502542324341,0.19366476001595437,-0.3089504990486857
47,PA,0.00939380548997722,0.0028031519943228656,0.008634458483387251,-0.25981364080775127,0.2047936357797615,-0.2886339821057815
48,PA,0.008305584529362888,0.002820693291319274,0.007519651128880208,-0.22862273790642093,0.22422401790512583,-0.2574850289809133
49,PA,0.009942065905586698,0.0036445069334611084,0.009007473871967556,-0.2713520808038006,0.20057407865494953,-0.3004032246873624
50,PC,0.0040138480555480015,0.001642964153309703,0.003561618751144479,-0.21334029180071837,0.26109153604690505,-0.24509580098598135
51,PC,0.004002799842772686,0.0016419351010651074,0.0035478850027467496,-0.21068121489533773,0.26113357423408917,-0.24208566017823513
52,PC,0.004001554899227541,0.001638642998093639,0.003550936946835134,-0.21192213082557182,0.26167011065794255,-0.2435765664101811
53,PC,0.0038207695370255598,0.0016400964330284724,0.0033693462735762685,-0.1954506831840549,0.2708368200487345,-0.22589876787027965
54,PC,0.004185055897057161,0.001637207886204663,0.0037355795641823846,-0.21899198570547082,0.2517336434482217,-0.2504518064598697
55,PC,0.004006235786453734,0.0016307471485800605,0.0035555148629677104,-0.21243469810139803,0.2599546895562487,-0.24405377365132522
56,PC,0.0040584134081060015,0.0016349496857220908,0.0036073979124702435,-0.21753871359937493,0.25834732887948364,-0.24946921350802206
57,PC,0.004087326672341365,0.0020249082799233516,0.0035661966672770554,-0.21402254421857977,0.2605939482772195,-0.2462452645963824
58,PC,0.0042123040086384,0.0016602310789186753,0.003755417200756882,-0.2263073410962043,0.2529899606491137,-0.2594549370108484
59,PC,0.003974318049992331,0.0016283801658314914,0.0035265213941280595,-0.21179165248599194,0.2618952842314754,-0.24366471644120608
60,PC,0.00361930262523459,0.001640066013163266,0.003167917963742904,-0.17695993233977525,0.28189967808815847,-0.2058322656605468
61,PC,0.004287288055221123,0.0016256362897148528,0.0038408716352316425,-0.23613682911288303,0.24726962979218198,-0.26904345504755545
62,PC,0.004196543892505373,0.0016324202425427824,0.0037477873405359213,-0.2261922710729675,0.2516930138913305,-0.2585765479358568
63,PC,0.004559687448062547,0.001638051457479524,0.00412317646340719,-0.256232080908647,0.23679744559001886,-0.2899461389557731
64,PC,0.004265660729886656,0.001631062535640471,0.003814930110480376,-0.23339993979446022,0.2485610494019043,-0.26610644158570707
65,PC,0.004160250413966053,0.0016299057671021906,0.0037096380394311176,-0.22609046312043543,0.25312208702361877,-0.2585858576225512
66,PC,0.003958805379571359,0.0016285339250456314,0.003509735701641946,-0.20917314322706276,0.26220081202229245,-0.24059689499163295
67,PC,0.00411081266473837,0.001633061966858816,0.003662332906061161,-0.2227779131581349,0.2553936764333256,-0.25496031651051626
68,PC,0.0038535948587807454,0.001637526113495073,0.0034029176585484953,-0.19975956326461192,0.26859940712911307,-0.23057564862482405
69,PC,0.003928501132248476,0.0016331874124421982,0.0034776902887139107,-0.20724923047222216,0.2643047900365624,-0.2387259920511135
70,PC,0.0042628704059364956,0.0016301128640626378,0.003813404138436184,-0.2335177740202305,0.24863139704193105,-0.26636568749529516
71,PC,0.0039697538727504755,0.001638397072027126,0.0035173655618629066,-0.2094268654059568,0.2628706312008547,-0.2409482549984419
72,PC,0.004154228600192317,0.0016293373978091758,0.003703534151254349,-0.22493805375916937,0.25336523058141197,-0.2572614098300083
73,PC,0.004094340248396859,0.0016324644519331705,0.0036455472135750473,-0.21946409837811653,0.25643992025685064,-0.25162699669405497
74,PC,0.004065292618471063,0.0016347874287726233,0.0036150277726912042,-0.21789782938440888,0.25792042686832944,-0.24982746497329644
75,PC,0.004392339453885516,0.0016165428983196822,0.003944637734236709,-0.24534266106524308,0.2428101566060467,-0.27887231421748726
76,PC,0.004195571445469963,0.0016307319622900652,0.003746261368491729,-0.2271975600845662,0.25137108938840547,-0.259456578681824
77,PC,0.003933649140257295,0.0016352120209127108,0.0034837941768906797,-0.20712238293822996,0.26432427848664586,-0.23858447399704832
78,PC,0.003941882397299909,0.0016350042551292467,0.003489898065067448,-0.20849649422848954,0.26398835031885765,-0.24009416273381606
79,PC,0.004047243991821973,0.0016229230941418404,0.003598242080205091,-0.2186731704227283,0.257350414983211,-0.25074805412274287
80,PC,0.0041083515950764895,0.0016363016227239912,0.0036577549899285845,-0.22287338964657527,0.2557796947113144,-0.25529211366235904
81,PC,0.003888540714039499,0.0016367876516873256,0.0034364890435207227,-0.2035069608165784,0.26678426546427814,-0.23472008130330885
82,PC,0.005555831516824902,0.0016063810456384974,0.005118110236220472,-0.32431687104422763,0.2052389440631876,-0.3584647005151975
83,PC,0.004012979393606947,0.00163226165427751,0.003561618751144479,-0.2156850276197107,0.2602500939355586,-0.24776785621984995
84,PC,0.004082160472467303,0.0016333028250755644,0.0036302874931331258,-0.219971658616462,0.25700903489313454,-0.25211505828245645
85,PC,0.004598702886504632,0.0016349060307923238,0.00414454007202588,-0.26267958331592406,0.23566457617849534,-0.29689084224742435
86,PC,0.004643923978234455,0.0016237154707280258,0.004197949093572606,-0.26992818619920683,0.23398318954435854,-0.3045965314245487
87,PC,0.0053936161757792605,0.0016220340798070963,0.004960935115668681,-0.31763430067900317,0.21012096884605624,-0.3524590150804305
88,PC,0.005644492044900889,0.0016056584348790714,0.005221876335225539,-0.3289838629403238,0.202670381149484,-0.3631597543379428
89,PC,0.004666424992189823,0.001619982521119697,0.004220838674235488,-0.2678202779325463,0.23258897831437786,-0.3021886885588655
90,PC,0.004931868571489531,0.001704428809872749,0.004455838369041079,-0.2832647494778737,0.22496949122537355,-0.31778631427443543
91,PC,0.004168472087267506,0.0016902077947162036,0.003692852346945004,-0.22403959194757497,0.25500615240670504,-0.2572042255418904
92,PC,0.004095556778510269,0.0016263862314811342,0.0036470731856192394,-0.2222458084733297,0.25531250610562095,-0.2544566306060775
93,PC,0.003977843671924654,0.0016369536762268566,0.0035249954220838674,-0.21075419991609193,0.26201378802460457,-0.2423076914050258
94,PC,0.003965735418425437,0.001637165289591858,0.0035158395898187145,-0.20939620069606388,0.2630696719740452,-0.2410404003093748
95,PC,0.004042368570433673,0.0016360111752871114,0.003593664164072514,-0.20855719986621,0.25811024628864565,-0.23952299740412977
96,PC,0.005666532612278956,0.0016121352877173547,0.005229506195446499,-0.3301880583313935,0.2028404659607716,-0.3643690936425855
97,PC,0.005177133138524301,0.001610310749389957,0.004745773057437588,-0.30130487943447676,0.21515283867565282,-0.33574558636927376
98,PC,0.00439031592163619,0.0016264563538664649,0.003943111762192517,-0.25056990467840123,0.24359167219992467,-0.28466047950776163
99,PC,0.004095290980235401,0.001632065470784579,0.0036440212415308555,-0.22008251439992782,0.25606780351457936,-0.2521905415229183
100,PE,0.004191779064081091,0.001634146705224055,0.0037416834523591527,-0.20057927659316926,0.25010975383164713,-0.22961409912368141
101,PE,0.003944558695065219,0.00162947342599952,0.0034960019532442165,-0.18727990527374289,0.2605693699722693,-0.21583961724446213
102,PE,0.0038031588788189365,0.0016292808921142502,0.003354086553134347,-0.16808192364268368,0.26781039295646997,-0.19455311711932036
103,PE,0.0037215511294945948,0.001640118024176402,0.003268632118659586,-0.1562845236053031,0.27390069520451854,-0.18171925938833136
104,PE,0.003997283290672341,0.0021990730277274286,0.0033769761337972292,-0.16819390069034515,0.2679963533119549,-0.19686138216215168
105,PE,0.0079530837264379,0.01195435158655319,0.004036196056888238,-0.20539190286714565,0.24535292377276108,-0.2308470290577051
106,PE,0.004033325708555361,0.001748396719743541,0.0035463590307025575,-0.1851370816139905,0.2586904861331129,-0.21362586525498994
107,PE,0.0036930414909804366,0.0016400363257323021,0.0032396386498199357,-0.1525477852864329,0.27544926441020917,-0.17749999933876098
108,PE,0.003852654085685571,0.0016281893522718013,0.0034029176585484953,-0.1649375739417061,0.26508630684594314,-0.19098309258846993
109,PE,0.003939405061139845,0.0016357114191192428,0.0034883720930232558,-0.16996884551021496,0.2613048622773648,-0.196310934710055
110,PE,0.004243481043474353,0.0016294866743450662,0.003793566501861686,-0.1899439418521789,0.2460228543483304,-0.2171808824335274
111,PE,0.003833205978502123,0.0016863906298588442,0.0033556125251785387,-0.16768267271361037,0.2677239331994512,-0.1949184617363645
112,PE,0.003752714820425425,0.0016380505217770103,0.0033006775315876217,-0.15727545955244054,0.27160892578792106,-0.18263066643782305
113,PE,0.003888332825459351,0.001653202508290522,0.003442592931697491,-0.17258233975812226,0.26571160015703954,-0.20108695577263183
114,PE,0.003823922677025137,0.0016649236400381674,0.0033998657144601115,-0.1614399537546119,0.27219896322109904,-0.18944844054125196
115,PE,0.003935905011145898,0.0016375846631232446,0.003489898065067448,-0.17109030952790538,0.2617690245566022,-0.19787296805802984
116,PE,0.0037812173657191116,0.001637770844098348,0.00332814502838308,-0.1616278610135769,0.27021595991973235,-0.18745097969384755
117,PE,0.0037033234512177694,0.00164285655345984,0.0032533723982176646,-0.15537722731640902,0.27505356822765714,-0.18069452551873802
118,PE,0.004128860074891893,0.0016405522230899827,0.0036760666544588903,-0.19461126284234975,0.2523889097336974,-0.2233935496276313
119,PE,0.0037741918995458025,0.001639579313836887,0.0033220411402063114,-0.16024859994553775,0.27053425618953697,-0.18598726045364028
120,PE,0.0037925895673092806,0.0016437889686560692,0.0033388268326924255,-0.1637213035989855,0.2698539684677543,-0.18975159392519714
121,PE,0.0039361250271356,0.0016353821386250423,0.0034853201489348715,-0.17317618239312266,0.26150285809363344,-0.1997921527111583
122,PE,0.0037422029154919488,0.0016403848800590618,0.003289995727278276,-0.15792760989373417,0.2725919654932418,-0.1834002670543979
123,PE,0.0039548550459946,0.0016343382726721786,0.0035036318134651773,-0.19021503899121367,0.26148261920372606,-0.21917610351936112
124,PE,0.003612457880742193,0.0016408501258895684,0.0031587621314777513,-0.1441275445435422,0.2801703134292043,-0.16808830845560851
125,PE,0.003833777001523124,0.0016975301969267436,0.0033662943294878837,-0.15618783096720656,0.2741831595204329,-0.1814889329255107
126,PE,0.003916031890446891,0.0016259208420417472,0.0034670084844045657,-0.18704414409930661,0.2621825797837216,-0.2157291089724251
127,PE,0.00422538481129858,0.0016267388412831497,0.003776780809375572,-0.20494077076592918,0.24761475548087422,-0.23434780415711937
128,PE,0.003907300167585773,0.0016636029392267824,0.003442592931697491,-0.17449381424699226,0.26370497369137275,-0.20200090916559535
129,PE,0.00393399437719479,0.0016380251208935389,0.003480742232802295,-0.18027231208723923,0.2624762389423304,-0.20798319250251315
130,PE,0.00372642891929464,0.0016378769734074336,0.0032732100347921626,-0.16082040021176955,0.2735943382298072,-0.18681318611725348
131,PE,0.0038947121913109266,0.001641749278498433,0.003441066959653299,-0.17192185891761533,0.264383127850917,-0.19889629579973372
132,PE,0.00377445321631106,0.001633142795928613,0.003323567112250504,-0.16343270613602393,0.2698928167114486,-0.18961529475384692
133,PE,0.004005049745323763,0.0016562173540397391,0.0035524629188793265,-0.1853112257299792,0.257493890482355,-0.21365461767797012
134,PE,0.004428075368951128,0.001660845356102631,0.00398126106329732,-0.2187501065165044,0.2427402767128347,-0.24955180883327707
135,PE,0.003886986619921768,0.001638004947914578,0.0034349630714765305,-0.1716637626826881,0.2644515344824189,-0.1984346603063672
136,PE,0.0036793957372641844,0.0016393565205397181,0.003225904901422206,-0.14760883590421997,0.27568487599618924,-0.1717709713973869
137,PE,0.003789843685997313,0.001636039889643097,0.003337300860648233,-0.16013962532298265,0.2694434584421206,-0.18561835262105766
138,PE,0.00399160158803439,0.0018232634420128038,0.0034853201489348715,-0.1756653179493031,0.2622309038492127,-0.20364380919952033
139,PE,0.003748925836213072,0.0016316773275538387,0.003299151559543429,-0.15695602298585096,0.27070185212434933,-0.1822591815802139
140,PE,0.0037497521340713286,0.0016578526350910002,0.003289995727278276,-0.1564425039864375,0.2731331446568398,-0.182160681298572
141,PE,0.0036643539302270256,0.0016289224194629957,0.0032136971250686687,-0.155556641564003,0.27536029850350857,-0.18080667526524655
142,PE,0.004314131136854789,0.002364610322396289,0.0036501251297076237,-0.1849222833576048,0.2539218227344952,-0.2146912775456059
143,PE,0.004463193335805473,0.0030566066367070563,0.003592138192028322,-0.184514668493268,0.25554379129444377,-0.2145508529498078
144,PE,0.00379800121243602,0.0016363835429605788,0.003346456692913386,-0.1624126454793672,0.2690472110572259,-0.18839566940897673
145,PE,0.0037101032753965313,0.0016370414784198822,0.003257950314350241,-0.1552075945182063,0.2740144499814329,-0.18041727308538075
146,PE,0.0037885060620099715,0.001628260477256175,0.0033388268326924255,-0.1635933964941603,0.26832068056475716,-0.1895879439024507
147,PE,0.003896343615498964,0.0017292571096603245,0.003415125434902033,-0.17690529469168587,0.2653853270702498,-0.20463320387088652
148,PE,0.0038126317012947947,0.0016276202130818661,0.0033617164133553077,-0.16789075318274027,0.26716355996052,-0.1944065248407602
149,PE,0.003998709918581931,0.0018413787171290227,0.0034868461209790636,-0.17282557933075346,0.26165850718726114,-0.2002275305396461
150,PP,0.0036670291196297007,0.0017347327312589196,0.003196911432582555,-0.1557736708301226,0.28905614360840354,-0.18404795668160634
151,PP,0.003905661539040635,0.0016439766287455809,0.003451748763962644,-0.20146752279070115,0.26620885341216804,-0.23227132493122754
152,PP,0.003829045347383614,0.0016403941030068497,0.0033815540499298052,-0.19533090243556198,0.2702695794982802,-0.2259919485543191
153,PP,0.0038373393360902975,0.0016406617039494591,0.0033861319660623817,-0.1979852006916309,0.2700741214330471,-0.2288037157562344
154,PP,0.004032113679475563,0.001625219939644445,0.0035875602758957455,-0.21774857064026798,0.25805929687656437,-0.24999999906867743
155,PP,0.0038954492314348956,0.001637991080936751,0.003442592931697491,-0.20219831471315017,0.26633994966153235,-0.23316062089306702
156,PP,0.0038724440296263045,0.0016395754699509452,0.003421229323078801,-0.19844747921384934,0.26761171965716235,-0.2289998248701577
157,PP,0.004057294501011237,0.0016341317037967939,0.0036073979124702435,-0.21469646832331205,0.257699620106159,-0.24632352849413805
158,PP,0.003832832128387322,0.0016708109819637698,0.003367820301532076,-0.1933713929285075,0.27072121095528034,-0.22373974235534858
159,PP,0.0037049599471410443,0.0016498618246869729,0.003248794482085088,-0.1792589128804215,0.27670955336660064,-0.20812784417853603
160,PP,0.004060234814359753,0.0016845914257741406,0.0035951901361167063,-0.21354669751597255,0.25878831304402067,-0.24545454454015603
161,PP,0.00398876307584116,0.0017071880727658432,0.003520417505951291,-0.20344123726209806,0.2636298928701858,-0.23485285544362772
162,PP,0.004039950614275931,0.0017177008982478539,0.0035829823597631695,-0.2079044944585124,0.2636794318184918,-0.2406805655841716
163,PP,0.003925478675411993,0.0016329990819982335,0.003479216260758103,-0.20177462401672183,0.2636542412632811,-0.23258096086075192
164,PP,0.00394321966835335,0.0016760353970932099,0.003482268204846487,-0.20483345378032825,0.2650823597666204,-0.23653989101613818
165,PP,0.004041734250594978,0.001690282972758405,0.003589086247939938,-0.20754053859033508,0.2611421042642311,-0.2396396387469124
166,PP,0.0037305956328910045,0.0016432802039843457,0.003279313922968931,-0.17733684363850358,0.27478127791609586,-0.2057918939542775
167,PP,0.003911621714035084,0.0018241346374111437,0.003393761826283343,-0.19333701785609617,0.270308677213708,-0.22510375344983807
168,PP,0.003725955698012005,0.0016477196479230862,0.0032777879509247394,-0.1830563906316554,0.2763111183025009,-0.21244949380939715
169,PP,0.003772840159704298,0.0016372137850497706,0.0033220411402063114,-0.18949053137232344,0.2728688245385125,-0.21933626951579305
170,PP,0.0036272875910256346,0.0016436705847851342,0.003174021851919673,-0.17257923634115657,0.28105041500798406,-0.20071258832592154
171,PP,0.0037133079527566165,0.0016588117790407636,0.003254898370261857,-0.17888525415984027,0.2764959044360767,-0.20774883022139928
172,PP,0.004292011491257216,0.0017985746572005354,0.003814930110480376,-0.22688179109064457,0.25271344045540073,-0.2611170636380472
173,PP,0.004130022086479724,0.0017420164722194696,0.0036485991576634316,-0.21473668582881794,0.25918716622227256,-0.24746789554076754
174,PP,0.004026979574058719,0.0016865431897310796,0.0035646706952328633,-0.19756075896131625,0.2607562594862857,-0.22798434357339273
175,PP,0.0037313657812185035,0.001715381075801938,0.0032472685100408964,-0.17642575380536232,0.2780200669462332,-0.20563155661774918
176,PP,0.0042701547183377625,0.0019609038671295023,0.0036821705426356593,-0.22045834937283157,0.25943133439520877,-0.25564681629610136
177,PP,0.003927531094174667,0.0016556508964324626,0.0034776902887139107,-0.19813687300545177,0.2646997871074473,-0.22871601669504882
178,PP,0.003913145751701132,0.0016535973008667826,0.0034685344564487582,-0.20033398757217163,0.2655326924582057,-0.23181909406317525
179,PP,0.003832853370502575,0.001918575519885215,0.0033052554477201977,-0.1825735119589039,0.27605535638124495,-0.21332643513492755
180,PP,0.0037618629497204745,0.0016286145575340977,0.0033113593358969663,-0.1887540126730747,0.27257619629908975,-0.21877621251270346
181,PP,0.0037457379960527943,0.0016538080339555715,0.0032960996154550453,-0.18256669045862314,0.2752733452366136,-0.21197007402331752
182,PP,0.0037231755640895607,0.0016412526519840216,0.0032716840627479704,-0.1775159845566212,0.27533827273018774,-0.20610686946119972
183,PP,0.0054272674424588,0.003292352938934987,0.004133858267716535,-0.24956388159794565,0.2384690131130853,-0.29052655959691215
184,PP,0.003925803805630103,0.0016615715221359774,0.0034670084844045657,-0.20385099568517528,0.26576342095670824,-0.2354187148143519
185,PP,0.003983192380676829,0.0016710001132994108,0.0035265213941280595,-0.20802847693268137,0.2623263652784194,-0.23943661882633896
186,PP,0.0040343071591598416,0.0016618731562026198,0.003579930415674785,-0.20819052688403258,0.2595400647059061,-0.2396396387469124
187,PP,0.005629050635588982,0.0063873573358872344,0.0037172678996520783,-0.20585359099856773,0.25496530400156225,-0.23628691895098627
188,PP,0.003880256724626036,0.0016435126232035788,0.0034273332112555698,-0.20184843813564343,0.2671536056159048,-0.23295454458672216
189,PP,0.003871210420515815,0.0016377857394165704,0.0034227552951229937,-0.19782493995537825,0.2676149122287837,-0.22844364054011326
190,PP,0.003887201962165521,0.001860399188509772,0.0033815540499298052,-0.19126662360489124,0.27143597653588963,-0.222743258255797
191,PP,0.003765029633370741,0.00164639851960363,0.003315937252029543,-0.1842248294617572,0.27316551988649546,-0.2134743431138726
192,PP,0.003756584733132018,0.0016386268462191683,0.0033037294756760056,-0.18746267008631112,0.2735776552831567,-0.2172682228282632
193,PP,0.003842056299168482,0.0016446615426741699,0.003389183910150766,-0.1965011340997601,0.26884951042831806,-0.2269938641850568
194,PP,0.004033215510576944,0.00162472689890595,0.0035860343038515534,-0.2112965610043241,0.25746040463032893,-0.24255788222760324
195,PP,0.003949726123449627,0.0016354667616168461,0.0034990538973326013,-0.2080622722555849,0.26301171505586224,-0.239373600897973
196,PP,0.004125090174641542,0.0017558633589053326,0.00363333943722151,-0.21400461256188602,0.2599969589979671,-0.24758560048241277
197,PP,0.003967289605657642,0.0016310451352521287,0.0035158395898187145,-0.20818150520406567,0.2617320696970333,-0.23932123959997442
198,PP,0.0040773072108223965,0.0016623067880106406,0.0036196056888237807,-0.21797086523376238,0.25761357251629524,-0.25016949183995496
199,PP,0.0039228169320399894,0.001812561581802935,0.003401391686504303,-0.18728954083373556,0.2730019584929225,-0.21894932351117347
200,PS,0.003979692896878971,0.0016453194952293572,0.0035249954220838674,-0.21174121176332475,0.26335046931474204,-0.243683045117413
201,PS,0.003941853069243724,0.001639414734126337,0.0034883720930232558,-0.20747327458473183,0.2644390529973672,-0.23911747078482923
202,PS,0.0040360773464445145,0.0016331164134859913,0.0035845083318073612,-0.21762314730866522,0.25922017859703017,-0.24974772760821448
203,PS,0.00411137905306143,0.0018525887978168478,0.0035845083318073612,-0.21824831552673207,0.26164752508329636,-0.2511204057985933
204,PS,0.003946785786071568,0.0016419754611718678,0.0034914240371116405,-0.20766447000249538,0.2640252565990592,-0.23930635749001725
205,PS,0.003815479292149418,0.0016384017386784106,0.0033647683574436916,-0.1949063586653644,0.2705383596545894,-0.22544780644859114
206,PS,0.004312971941228925,0.0016321575731838834,0.0038637612158945248,-0.236133408461475,0.24644423664469017,-0.269094280644425
207,PS,0.004054902720534123,0.0016284423136845257,0.0036058719404260518,-0.21794400975025904,0.2573224160761532,-0.25009249071739426
208,PS,0.003992996346763717,0.001633944099832702,0.003541781114569981,-0.21258902322160253,0.26100525707250755,-0.24428643890712817
209,PS,0.004824342194563893,0.002100524342529804,0.004133858267716535,-0.2514193821840525,0.23679301327714464,-0.28845620505377045
210,PS,0.0038643242235613753,0.001635227985503173,0.0034120734908136482,-0.19855321371427637,0.26731157690865226,-0.22921217553599976
211,PS,0.004035405991073997,0.0016339314069779333,0.0035860343038515534,-0.21668041279433475,0.25897505422321315,-0.24875413740073876
212,PS,0.004088772474323743,0.0016388557343961347,0.0036394433253982787,-0.21882104675420483,0.25648718644326224,-0.25108476586583
213,PS,0.004034196500114585,0.0016527024544798362,0.0035768784715864005,-0.21683789187774763,0.25954433435268853,-0.24938994538622578
214,PS,0.003977663552484141,0.00163451804030982,0.0035295733382164443,-0.20964393863876146,0.26164202508654477,-0.2412579664548289
215,PS,0.003952825383208335,0.0016426124771101711,0.0034975279252884087,-0.20664019822149335,0.2633506740902936,-0.23791647025400178
216,PS,0.003952726726919378,0.00164274986209134,0.0034975279252884087,-0.20486450898271527,0.263220034402355,-0.2361870057989448
217,PS,0.004138693576289765,0.0016306628237916913,0.0036882744308124275,-0.22410406350458997,0.2537225043134012,-0.2563622142817644
218,PS,0.004622882321926927,0.0016085938969180905,0.004181163401086492,-0.26856820253379055,0.232766790133741,-0.3031103472665478
219,PS,0.004372404508178269,0.0016306313224143346,0.003926326069706403,-0.24878146084729275,0.24439780279903311,-0.28303677520530723
220,PS,0.003857830724893855,0.0016665642295228865,0.003398339742415919,-0.1957194554850631,0.27259794429918305,-0.22646310348205895
221,PS,0.0040027790872556625,0.0016347054423384044,0.003550936946835134,-0.21666938018365592,0.2610497727903972,-0.2491210402254142
222,PS,0.003731696118338025,0.001628977641421034,0.0032823658670573155,-0.19202067004122853,0.27403906788905846,-0.2224774402527085
