,polymer,x_bar(ni),M(ni),std(ni),variance(ni),iqr(ni),R(ni),x_bar(nid),M(nid),std(nid),variance(nid),iqr(nid),R(nid)
347,PC,0.005572022,0.005037234,0.00235744,5.56E-06,0.001496979,0.047163218,-0.320231473,-0.354813812,0.206981186,0.042841211,0.24781164,1.595397351
348,PC,0.005479912,0.004951779,0.002254035,5.08E-06,0.001498505,0.047234939,-0.31669188,-0.35135135,0.209210085,0.04376886,0.250915243,1.607179812
349,PC,0.00541931,0.004896844,0.00219346,4.81E-06,0.001496979,0.047225783,-0.314568479,-0.349297208,0.210631063,0.044365445,0.252926162,1.604947014
350,PC,0.003965228,0.003517366,0.001631294,2.66E-06,0.001513764,0.029146066,-0.220862508,-0.253731342,0.262296499,0.068799454,0.335411645,1.734760511
351,PC,0.003956721,0.003505158,0.001633508,2.67E-06,0.00150766,0.029197949,-0.217880616,-0.250489239,0.262697947,0.069010212,0.335613523,1.742615302
352,PC,0.003962889,0.003512788,0.00163575,2.68E-06,0.001506134,0.029211683,-0.219605078,-0.252493437,0.263596451,0.069483089,0.33768942,1.739358415
353,PC,0.003796692,0.003344931,0.001637751,2.68E-06,0.00150766,0.029329183,-0.199712374,-0.230670514,0.271980386,0.073973331,0.352380551,1.754621816
354,PC,0.004130057,0.003682171,0.001630181,2.66E-06,0.001506134,0.029344442,-0.227429566,-0.260215053,0.25388974,0.06446,0.321089059,1.717554572
355,PC,0.003980228,0.003528047,0.001636983,2.68E-06,0.001510712,0.029345968,-0.219281274,-0.251972645,0.262564327,0.068940026,0.335933768,1.737349643
356,PC,0.004005488,0.003557041,0.001623169,2.63E-06,0.001490875,0.029033144,-0.226204921,-0.259398495,0.259777099,0.067484141,0.330905071,1.725517897
357,PC,0.004049091,0.003537203,0.00194905,3.80E-06,0.00153055,0.035175182,-0.221918266,-0.255025789,0.26290544,0.069119271,0.336515839,1.735639662
358,PC,0.004150398,0.003700482,0.001645505,2.71E-06,0.001558017,0.029229995,-0.234268098,-0.268482489,0.255321471,0.065189053,0.324123329,1.729105748
359,PC,0.003962955,0.003512788,0.001634288,2.67E-06,0.001504608,0.029376488,-0.218495965,-0.251390433,0.263673744,0.069523843,0.337877641,1.740938055
360,PC,0.003610364,0.003158762,0.001642402,2.70E-06,0.001516816,0.029370384,-0.178797611,-0.20782959,0.282853436,0.080006067,0.371537052,1.782582192
361,PC,0.004248544,0.00379967,0.001629977,2.66E-06,0.001500031,0.029303241,-0.244201094,-0.278481012,0.249890836,0.06244543,0.314459127,1.706142165
362,PC,0.004144945,0.00369743,0.00162862,2.65E-06,0.001498505,0.02934902,-0.234527602,-0.26810176,0.253998776,0.064515378,0.321029074,1.713183873
363,PC,0.004496026,0.004059086,0.001640554,2.69E-06,0.001532076,0.029431423,-0.264190218,-0.299274748,0.240241524,0.05771599,0.298692379,1.681785909
364,PC,0.004207905,0.003758469,0.001628734,2.65E-06,0.001496979,0.029216261,-0.241063877,-0.275010839,0.251207256,0.063105085,0.316510656,1.716048636
365,PC,0.004120381,0.003669963,0.001631131,2.66E-06,0.001500031,0.029280352,-0.23316576,-0.266666666,0.255458918,0.065259259,0.323538351,1.71904357
366,PC,0.003941058,0.003489898,0.001635369,2.67E-06,0.001504608,0.02925441,-0.215457273,-0.247843362,0.264336741,0.069873913,0.338874062,1.751752381
367,PC,0.004076728,0.003627236,0.001635277,2.67E-06,0.001509186,0.029460416,-0.229285977,-0.262659725,0.257653714,0.066385436,0.327322216,1.730360191
368,PC,0.003839607,0.003387658,0.001639473,2.69E-06,0.001510712,0.029320027,-0.205476373,-0.237151702,0.269839854,0.072813547,0.348486134,1.753691433
369,PC,0.003905298,0.003453275,0.001635927,2.68E-06,0.00150766,0.029222365,-0.213575111,-0.245852922,0.266169379,0.070846138,0.342136295,1.745431161
370,PC,0.004223548,0.003773729,0.001633092,2.67E-06,0.001503082,0.029834279,-0.242879296,-0.277078838,0.251202592,0.063102742,0.316687668,1.708449944
371,PC,0.003937459,0.003486846,0.001635503,2.67E-06,0.001506134,0.02917506,-0.215743565,-0.248142644,0.264412546,0.069913994,0.338989543,1.756458741
372,PC,0.004116915,0.003666911,0.001631617,2.66E-06,0.001499268,0.029211683,-0.233728752,-0.267497602,0.255819742,0.065443741,0.324298301,1.724489816
373,PC,0.004055202,0.003607398,0.001628968,2.65E-06,0.001498505,0.029141488,-0.22815448,-0.261567819,0.258274504,0.06670572,0.328525265,1.735008795
374,PC,0.004032062,0.003581456,0.001633746,2.67E-06,0.001503082,0.02923152,-0.223704034,-0.256722655,0.259630308,0.067407897,0.330763784,1.723426874
375,PC,0.00434532,0.003897333,0.001622874,2.63E-06,0.001483245,0.029242202,-0.253854882,-0.288698117,0.245869347,0.060451736,0.307656419,1.691976005
376,PC,0.004164099,0.003714216,0.001633575,2.67E-06,0.001503082,0.029339864,-0.236605469,-0.270345746,0.253634706,0.064330564,0.320623308,1.729289215
377,PC,0.003878055,0.003430385,0.00162407,2.64E-06,0.001492401,0.029233046,-0.213174771,-0.245467224,0.265991823,0.07075165,0.341723636,1.754492358
378,PC,0.003909268,0.003459379,0.00162849,2.65E-06,0.001496979,0.029147592,-0.215007566,-0.247396946,0.26496961,0.070208894,0.339721792,1.753832542
379,PC,0.004039036,0.00358756,0.001633087,2.67E-06,0.001500031,0.029196423,-0.225976307,-0.259059676,0.259421174,0.067299346,0.330360726,1.735184955
380,PC,0.004077978,0.003627236,0.001637179,2.68E-06,0.001510712,0.029388696,-0.229764834,-0.263157894,0.25770505,0.066411893,0.327450376,1.721418691
381,PC,0.003848524,0.003399866,0.001621658,2.63E-06,0.001489349,0.029086553,-0.211148552,-0.243391568,0.267037156,0.071308843,0.343216762,1.749813634
382,PC,0.005432958,0.004994507,0.001610442,2.59E-06,0.001474089,0.0291598,-0.329270273,-0.364729142,0.209153208,0.043745065,0.250710976,1.57906165
383,PC,0.003986672,0.003535677,0.001635203,2.67E-06,0.001504608,0.029384118,-0.221683239,-0.25455773,0.262213602,0.068755973,0.335157496,1.743576153
384,PC,0.004046776,0.00359519,0.001632458,2.66E-06,0.001500031,0.029236098,-0.227671929,-0.261024425,0.258990403,0.067076029,0.329682723,1.728984311
385,PC,0.004527105,0.004074345,0.001634405,2.67E-06,0.001509186,0.029382592,-0.268671785,-0.303988995,0.238823505,0.057036667,0.296255259,1.690430592
386,PC,0.004593512,0.004146066,0.001623813,2.64E-06,0.001490875,0.0292773,-0.277296386,-0.313043477,0.23621386,0.055796988,0.291931708,1.674434681
387,PC,0.005281675,0.004848013,0.001618843,2.62E-06,0.001490875,0.029809864,-0.321946349,-0.357757224,0.213658553,0.045649977,0.257293539,1.626602213
388,PC,0.005535014,0.005107428,0.001616851,2.61E-06,0.001481719,0.029384118,-0.334286023,-0.3695579,0.206807373,0.042769289,0.247153501,1.587062991
389,PC,0.0045955,0.004149118,0.001622463,2.63E-06,0.001487823,0.029492462,-0.274959209,-0.310500563,0.235879649,0.055639209,0.291542259,1.666625205
390,PC,0.004839514,0.004370384,0.001686343,2.84E-06,0.001571751,0.029529085,-0.290927437,-0.326777856,0.228060781,0.05201172,0.27887661,1.650436884
391,PC,0.004132,0.003660807,0.001683677,2.83E-06,0.001602271,0.029172008,-0.231446543,-0.265707796,0.257250714,0.06617793,0.327192554,1.731292652
392,PC,0.004071562,0.003621132,0.001632593,2.67E-06,0.001501556,0.029274248,-0.228910525,-0.262354444,0.257633142,0.066374836,0.327303867,1.7232695
393,PC,0.003955095,0.003502106,0.001638567,2.68E-06,0.001512238,0.029498566,-0.21699206,-0.249574586,0.263733669,0.069555448,0.337694426,1.741057598
394,PC,0.003923807,0.003476164,0.001630182,2.66E-06,0.001504608,0.029216261,-0.215538838,-0.248033934,0.264461425,0.069939846,0.338896209,1.740870863
395,PC,0.004022997,0.003573827,0.001637054,2.68E-06,0.001510712,0.029248306,-0.215152659,-0.247052287,0.259518294,0.067349745,0.330684387,1.726448125
396,PC,0.005532159,0.005096747,0.001605691,2.58E-06,0.001471037,0.029637429,-0.336923321,-0.372324407,0.206143915,0.042495314,0.246269505,1.584752713
397,PC,0.005123155,0.004687786,0.001620535,2.63E-06,0.001490875,0.029185741,-0.308434542,-0.343988099,0.218260124,0.047637482,0.264215312,1.622039178
398,PC,0.004350548,0.003903436,0.00162741,2.65E-06,0.001496979,0.02935665,-0.257811179,-0.293063078,0.245709233,0.060373027,0.30730755,1.692266586
399,PC,0.004050998,0.003601294,0.001628975,2.65E-06,0.001498505,0.029130806,-0.227259764,-0.260452961,0.258108156,0.06661982,0.328102519,1.722835804
400,PE,0.004142897,0.003692852,0.001632777,2.67E-06,0.001501556,0.029394799,-0.207117126,-0.23736642,0.252509377,0.063760985,0.318365284,1.713921764
401,PE,0.003929987,0.003479216,0.001639803,2.69E-06,0.00151529,0.029539767,-0.190699268,-0.219762375,0.262968725,0.06915255,0.336068524,1.739041671
402,PE,0.003785682,0.003332723,0.001640158,2.69E-06,0.001512238,0.029414637,-0.170634511,-0.19769839,0.270506271,0.073173643,0.349035201,1.758391441
403,PE,0.003685097,0.003232009,0.001638071,2.68E-06,0.00150766,0.029454312,-0.158746471,-0.184502552,0.275829116,0.076081701,0.358500811,1.774695745
404,PE,0.003949145,0.003338827,0.002146515,4.61E-06,0.001597693,0.029483306,-0.172300862,-0.200508151,0.271509214,0.073717253,0.353858096,1.758972795
405,PE,0.007815784,0.003949216,0.011851308,0.000140453,0.002061588,0.048225295,-0.21260212,-0.238379022,0.249166748,0.062084068,0.364463444,1.715250371
406,PE,0.00399653,0.003511262,0.001739546,3.03E-06,0.001539706,0.029596228,-0.190611919,-0.219987021,0.261555162,0.068411103,0.334374863,1.74325663
407,PE,0.003669337,0.003216749,0.001640637,2.69E-06,0.001512238,0.029400903,-0.156560766,-0.18202477,0.277171593,0.076824092,0.361234522,1.759690986
408,PE,0.003828357,0.003376976,0.001636106,2.68E-06,0.00150766,0.02926204,-0.16872652,-0.195429708,0.267756246,0.071693407,0.344607115,1.754013344
409,PE,0.003882848,0.003431911,0.001629709,2.66E-06,0.001500031,0.029394799,-0.176793199,-0.204180064,0.263732215,0.069554681,0.337274063,1.743113908
410,PE,0.004190853,0.003741683,0.001630697,2.66E-06,0.001500031,0.029420741,-0.200016109,-0.2289823,0.249029813,0.062015848,0.31255764,1.703973193
411,PE,0.003816256,0.003340353,0.001687519,2.85E-06,0.001550388,0.029260514,-0.171063376,-0.198585739,0.270757265,0.073309497,0.350372237,1.763040668
412,PE,0.003718563,0.003267106,0.001636162,2.68E-06,0.001506134,0.029425319,-0.16195932,-0.188044831,0.273485573,0.074794358,0.35429248,1.767395856
413,PE,0.003863627,0.003416651,0.001660675,2.76E-06,0.001603797,0.029399377,-0.175522303,-0.20428667,0.269457705,0.072607455,0.349549581,1.756617404
414,PE,0.003788809,0.003364768,0.001661261,2.76E-06,0.001594641,0.029629799,-0.165482767,-0.193675889,0.275006307,0.075628469,0.359768679,1.772295764
415,PE,0.003896413,0.003450223,0.001638657,2.69E-06,0.00151529,0.029345968,-0.177059388,-0.204776119,0.264510873,0.069966002,0.339097155,1.744295496
416,PE,0.003739698,0.00328847,0.001636124,2.68E-06,0.001504608,0.029374962,-0.166175358,-0.192636423,0.272515699,0.074264806,0.352988626,1.759604211
417,PE,0.003661136,0.003212171,0.001637247,2.68E-06,0.001509186,0.029358176,-0.158672892,-0.18459069,0.276819154,0.076628844,0.360246331,1.772793458
418,PE,0.004090021,0.003636391,0.001641001,2.69E-06,0.00152292,0.029445157,-0.201469858,-0.231376417,0.254759173,0.064902236,0.322232938,1.716427092
419,PE,0.003720402,0.003270158,0.001628777,2.65E-06,0.001499268,0.029367332,-0.166043457,-0.192468619,0.272346227,0.074172467,0.352276884,1.760827405
420,PE,0.003744654,0.003291522,0.001642548,2.70E-06,0.001518342,0.029507721,-0.167382818,-0.193994687,0.272674728,0.074351507,0.353127241,1.765795696
421,PE,0.003873628,0.003424281,0.001626033,2.64E-06,0.001495453,0.02937191,-0.179461056,-0.207142856,0.263730461,0.069553756,0.33722972,1.742226831
422,PE,0.003704767,0.003251846,0.001639657,2.69E-06,0.001510712,0.029417689,-0.161189305,-0.187142036,0.274841101,0.075537631,0.356870252,1.768790216
423,PE,0.003916814,0.003465483,0.001635298,2.67E-06,0.001506134,0.029323079,-0.193736472,-0.223225299,0.263645076,0.069508726,0.337404883,1.743372881
424,PE,0.003586431,0.003132821,0.001640093,2.69E-06,0.001510712,0.029439053,-0.147026713,-0.171318838,0.281784445,0.079402474,0.369439931,1.775140149
425,PE,0.003782801,0.003318989,0.001679836,2.82E-06,0.00154581,0.029768663,-0.160748727,-0.18661822,0.274803659,0.075517051,0.35712923,1.766205041
426,PE,0.003895635,0.003444119,0.001636389,2.68E-06,0.001506134,0.029226943,-0.188489554,-0.217535611,0.264826397,0.070133021,0.339405692,1.745604446
427,PE,0.004195263,0.003744735,0.001633534,2.67E-06,0.001503082,0.029457364,-0.210350883,-0.240728407,0.25003253,0.062516266,0.31414037,1.716285929
428,PE,0.003885605,0.003419703,0.001672152,2.80E-06,0.001559543,0.029408533,-0.178416097,-0.206742516,0.266764109,0.07116309,0.343178179,1.756145873
429,PE,0.003886466,0.003434963,0.001636249,2.68E-06,0.001506134,0.029536715,-0.181986436,-0.210191082,0.26473288,0.070083498,0.339160771,1.746882633
430,PE,0.003691457,0.003238113,0.001640143,2.69E-06,0.001510712,0.029480254,-0.162170629,-0.188405796,0.275987846,0.076169291,0.35915012,1.766398327
431,PE,0.003849394,0.003396814,0.001642348,2.70E-06,0.001524446,0.029397851,-0.175952429,-0.203575657,0.267235212,0.071414659,0.343617094,1.752630039
432,PE,0.003751332,0.003299152,0.001639031,2.69E-06,0.001509186,0.029646585,-0.166544726,-0.193232992,0.272115931,0.07404708,0.35209664,1.761479331
433,PE,0.003977743,0.003521943,0.00166593,2.78E-06,0.001573277,0.029378014,-0.190331176,-0.219449775,0.26091557,0.068076934,0.332703338,1.744969712
434,PE,0.004372878,0.003927852,0.001658412,2.75E-06,0.001616004,0.029501618,-0.227988964,-0.260074813,0.246095273,0.060562883,0.309821281,1.691896821
435,PE,0.003833997,0.00338308,0.001635861,2.68E-06,0.001504608,0.029510773,-0.176421079,-0.204072188,0.267334946,0.071467973,0.343832534,1.746204445
436,PE,0.003643589,0.003190808,0.001635425,2.67E-06,0.00150766,0.029326131,-0.151506555,-0.176237623,0.277339529,0.076917214,0.361353501,1.771030898
437,PE,0.003758906,0.003306781,0.001637377,2.68E-06,0.001506134,0.029449734,-0.16489115,-0.191333088,0.27156447,0.073747261,0.351091157,1.762499969
438,PE,0.003955255,0.003451749,0.001810058,3.28E-06,0.001580907,0.029301715,-0.182349477,-0.211193866,0.264596868,0.070011503,0.339097568,1.750340278
439,PE,0.003728081,0.003276262,0.001640675,2.69E-06,0.00151529,0.029396325,-0.160157043,-0.186010149,0.27343378,0.074766032,0.354595703,1.755857469
440,PE,0.003714232,0.00325795,0.001655219,2.74E-06,0.001556491,0.029509247,-0.160468302,-0.186651583,0.275788406,0.076059245,0.359304218,1.764786226
441,PE,0.00365281,0.003199963,0.001640671,2.69E-06,0.001512238,0.02946652,-0.157014582,-0.182658548,0.277878904,0.077216685,0.362250438,1.774243859
442,PE,0.004253815,0.00360282,0.002309509,5.33E-06,0.001687725,0.02992889,-0.194348813,-0.225893157,0.25744259,0.066276687,0.327036582,1.735439694
443,PE,0.004392484,0.003541781,0.002968099,8.81E-06,0.001701459,0.035954953,-0.19197112,-0.223834196,0.259377224,0.067276544,0.329058295,1.744232943
444,PE,0.003767135,0.003315937,0.001637185,2.68E-06,0.001509186,0.029365806,-0.165713084,-0.192176038,0.271003159,0.073442712,0.350349234,1.754774309
445,PE,0.003679381,0.003225905,0.001639824,2.69E-06,0.001510712,0.029468046,-0.157352026,-0.183054716,0.276324909,0.076355455,0.359475523,1.76807532
446,PE,0.003773797,0.003322041,0.001637484,2.68E-06,0.00150766,0.029419215,-0.16783372,-0.194610184,0.270734337,0.073297081,0.349785598,1.760022506
447,PE,0.003829989,0.003355613,0.00170431,2.90E-06,0.00150766,0.032521516,-0.182564785,-0.211267605,0.266665608,0.071110547,0.342221301,1.751664084
448,PE,0.003785004,0.003332723,0.001637067,2.68E-06,0.001506134,0.029463468,-0.170463072,-0.197589842,0.27015633,0.072984443,0.348701384,1.755692693
449,PE,0.003963381,0.003454801,0.001822995,3.32E-06,0.001556491,0.02938717,-0.179761888,-0.208304002,0.263909911,0.069648441,0.338167351,1.743976116
450,PE,0.004566765,0.004126228,0.001627153,2.65E-06,0.00150766,0.034798266,-0.240238009,-0.272158031,0.23407873,0.054792852,0.288354557,1.67503041
451,PE,0.004526701,0.004085027,0.001628489,2.65E-06,0.001506134,0.034754013,-0.237216148,-0.269007972,0.235759466,0.055582526,0.290870852,1.675154699
452,PE,0.004491093,0.004048404,0.00162787,2.65E-06,0.001504608,0.034874565,-0.234656715,-0.266304347,0.237042732,0.056189257,0.293170046,1.678092033
453,PE,0.00445704,0.004014832,0.001628101,2.65E-06,0.001503082,0.034801318,-0.23231404,-0.263975807,0.23840882,0.056838765,0.29513873,1.681998491
454,PE,0.004432681,0.003988891,0.001628269,2.65E-06,0.001503082,0.034860831,-0.229761169,-0.26109958,0.239335959,0.057281701,0.296605133,1.689532203
455,PE,0.004403317,0.003959897,0.001629188,2.65E-06,0.001501556,0.034815052,-0.227896553,-0.259259258,0.240635711,0.057905546,0.298827499,1.693282276
456,PE,0.004386163,0.003941586,0.001630222,2.66E-06,0.001503082,0.034935604,-0.226458246,-0.257831324,0.24149132,0.058318058,0.300208237,1.691356587
457,PE,0.004887536,0.004445157,0.00161532,2.61E-06,0.001483245,0.034558689,-0.261429106,-0.293696914,0.222184382,0.0493659,0.269585252,1.635729838
458,PE,0.004823352,0.00437954,0.001617557,2.62E-06,0.001484771,0.034689922,-0.256632182,-0.288809929,0.224508709,0.050404161,0.273256636,1.640455346
459,PE,0.004757038,0.004312397,0.001617636,2.62E-06,0.001483245,0.034689922,-0.252881388,-0.285010336,0.226737053,0.051409691,0.27678152,1.657606942
460,PE,0.004685892,0.004240676,0.001619222,2.62E-06,0.001484771,0.034828786,-0.24768844,-0.279707494,0.229306281,0.05258137,0.280733547,1.655870445
461,PE,0.004657669,0.004213209,0.001620023,2.62E-06,0.001486297,0.03470213,-0.245028121,-0.27685773,0.23033411,0.053053802,0.2822795,1.657555041
462,PE,0.004627504,0.004181163,0.001621603,2.63E-06,0.001487823,0.034624306,-0.243425166,-0.275160605,0.231627022,0.053651077,0.284438159,1.661106757
463,PE,0.004596753,0.00415217,0.001619071,2.62E-06,0.001484771,0.03471739,-0.241841988,-0.273554847,0.232411226,0.054014978,0.285501306,1.662787678
464,PE,0.00455211,0.004109443,0.00160833,2.59E-06,0.001474089,0.034575475,-0.240921007,-0.272663752,0.232821147,0.054205686,0.285991135,1.668700457
465,PE,0.004537299,0.004091131,0.00161452,2.61E-06,0.001480193,0.03461515,-0.239101294,-0.270700636,0.234136836,0.054820058,0.288289345,1.668363592
466,PE,0.005362583,0.004867851,0.001811642,3.28E-06,0.001579381,0.039830922,-0.284061901,-0.316646184,0.209934874,0.044072651,0.251485015,1.627226368
467,PE,0.005267624,0.004776292,0.001790902,3.21E-06,0.001573277,0.038791735,-0.27910679,-0.311643834,0.21251718,0.045163552,0.255187667,1.621528385
468,PE,0.005085747,0.00459928,0.001756575,3.09E-06,0.001565647,0.036376122,-0.269383721,-0.301960783,0.217975616,0.047513369,0.263283973,1.641031091
469,PE,0.004998463,0.004516877,0.00173618,3.01E-06,0.001554966,0.035278948,-0.26596915,-0.298493697,0.219625925,0.048235547,0.265631673,1.650272477
470,PE,0.004938231,0.004457364,0.001728303,2.99E-06,0.001554966,0.034686871,-0.263312195,-0.295964124,0.22182774,0.049207546,0.268861773,1.650658109
471,PE,0.004861529,0.004391748,0.001671949,2.80E-06,0.001568699,0.034987487,-0.254972797,-0.287013458,0.224274456,0.050299032,0.272814307,1.626477688
472,PE,0.004800089,0.004335287,0.001663647,2.77E-06,0.001562595,0.034737228,-0.251405721,-0.283527619,0.226307712,0.051215181,0.276025125,1.641034854
473,PE,0.00474868,0.004286455,0.001658628,2.75E-06,0.001559543,0.034822682,-0.247697823,-0.279553902,0.228014123,0.05199044,0.278672162,1.640026414
474,PE,0.00470568,0.004245254,0.001654802,2.74E-06,0.001558017,0.034911188,-0.245371168,-0.27732509,0.229575186,0.052704766,0.281256519,1.652380261
475,PE,0.004666522,0.004208631,0.001650344,2.72E-06,0.00155344,0.034731124,-0.242587827,-0.274404677,0.23066477,0.053206236,0.282888035,1.650643303
476,PE,0.004619824,0.004164378,0.001640504,2.69E-06,0.001542758,0.034860831,-0.242206939,-0.274128685,0.231557596,0.05361892,0.284294234,1.653329751
477,PE,0.004585474,0.004132332,0.001635652,2.68E-06,0.00153818,0.034696026,-0.240070139,-0.271965272,0.232456078,0.054035828,0.285552507,1.65073013
478,PE,0.004570034,0.004115547,0.001640612,2.69E-06,0.001542758,0.034931026,-0.236219868,-0.267741232,0.233663656,0.054598704,0.287471778,1.65726344
479,PE,0.004554354,0.004100287,0.001644655,2.70E-06,0.00154581,0.035019532,-0.235089616,-0.266608768,0.234919451,0.055187149,0.289523342,1.662486265
480,PE,0.004572446,0.004132332,0.001627303,2.65E-06,0.001503082,0.034816578,-0.24079269,-0.272790902,0.233896194,0.05470743,0.28784919,1.664011081
481,PE,0.00450648,0.004063664,0.001628252,2.65E-06,0.001501556,0.03470976,-0.236327538,-0.268271522,0.236531875,0.055947328,0.292134622,1.668830126
482,PE,0.004367169,0.0039248,0.001619816,2.62E-06,0.001490875,0.034557163,-0.227262337,-0.258588828,0.241023285,0.058092224,0.299123711,1.684335654
483,PE,0.004326153,0.003882073,0.001624838,2.64E-06,0.001495453,0.034859305,-0.223019689,-0.254115225,0.243229814,0.059160742,0.302857674,1.689807041
484,PE,0.004311497,0.003865287,0.001628915,2.65E-06,0.001498505,0.034992065,-0.220804649,-0.251769463,0.244346852,0.059705384,0.304574717,1.691142825
485,PE,0.004251194,0.003804248,0.001629466,2.66E-06,0.001500031,0.034984435,-0.216081369,-0.246852265,0.246922801,0.06097087,0.308896959,1.697371707
486,PE,0.004214244,0.003767625,0.001631167,2.66E-06,0.001500031,0.03501648,-0.212649502,-0.243123335,0.24865264,0.061828135,0.311835844,1.70144323
487,PE,0.004199023,0.003751602,0.001631683,2.66E-06,0.001501556,0.034795215,-0.211732157,-0.242247249,0.249346674,0.062173764,0.312900563,1.707555464
488,PE,0.004186289,0.003738632,0.001632241,2.66E-06,0.001503082,0.034955442,-0.210074928,-0.240471381,0.25000246,0.06250123,0.314197424,1.710064359
489,PE,0.004177133,0.003729476,0.001632805,2.67E-06,0.001503082,0.035034792,-0.209392904,-0.239756238,0.25047695,0.062738702,0.314912841,1.703959003
490,PE,0.004159209,0.00371269,0.001629469,2.66E-06,0.001498505,0.035027162,-0.208654885,-0.238910505,0.250790261,0.062895755,0.315269769,1.70873747
491,PE,0.005157692,0.004707624,0.001624577,2.64E-06,0.001490875,0.034815052,-0.283601723,-0.316602315,0.214301957,0.045925329,0.257970963,1.613488261
492,PE,0.00509549,0.004646585,0.001624347,2.64E-06,0.001492401,0.034978331,-0.279866173,-0.312851959,0.216210242,0.046746869,0.260812965,1.619490751
493,PE,0.005044054,0.004594702,0.00162353,2.64E-06,0.001490875,0.034883721,-0.277719777,-0.310734462,0.217879489,0.047471472,0.26336341,1.621750237
494,PE,0.004999684,0.004550449,0.001624078,2.64E-06,0.001493927,0.034999695,-0.274440361,-0.307471127,0.219290792,0.048088451,0.265398291,1.627877081
495,PE,0.004958901,0.004509247,0.001624392,2.64E-06,0.001493927,0.034830312,-0.272263199,-0.305286275,0.220691486,0.048704732,0.267405972,1.629232573
496,PE,0.004919929,0.004471098,0.001625024,2.64E-06,0.001493927,0.034909662,-0.270402032,-0.303533417,0.222109022,0.049332418,0.269594583,1.629619645
497,PE,0.004880605,0.004432949,0.001622226,2.63E-06,0.001492401,0.035002747,-0.267372021,-0.300373908,0.222999285,0.049728681,0.270959276,1.633541154
498,PE,0.004846803,0.004399377,0.001621263,2.63E-06,0.001490875,0.034787585,-0.266501466,-0.299467139,0.224093876,0.050218065,0.272526786,1.651775544
499,PE,0.004820649,0.00437191,0.001622265,2.63E-06,0.001490875,0.034882195,-0.264183391,-0.297132037,0.225079199,0.050660646,0.274192419,1.641223605
500,PE,0.005985203,0.005331746,0.002985368,8.91E-06,0.001567173,0.046502472,-0.308661561,-0.341021865,0.197729574,0.039096984,0.235109403,1.562688671
501,PE,0.005833987,0.005198987,0.002872555,8.25E-06,0.001565647,0.046612342,-0.30198805,-0.334393562,0.20096082,0.040385251,0.23984624,1.577775674
502,PE,0.005741895,0.00511811,0.00280942,7.89E-06,0.001564121,0.046710004,-0.299387712,-0.3319164,0.203238151,0.041305746,0.243069434,1.584083146
503,PE,0.005668413,0.005052493,0.002756724,7.60E-06,0.001565647,0.046771043,-0.295918652,-0.32852647,0.205024356,0.042034987,0.245511353,1.588174495
504,PE,0.005506641,0.004909052,0.002641238,6.98E-06,0.00155344,0.046877861,-0.29008219,-0.322734975,0.208223737,0.043357125,0.250123441,1.602852835
505,PE,0.005450303,0.004858695,0.002590208,6.71E-06,0.001558017,0.046957212,-0.286705935,-0.319375577,0.210266664,0.04421207,0.25309454,1.603333654
506,PE,0.005386707,0.004800708,0.002538515,6.44E-06,0.001558017,0.047018251,-0.283700681,-0.316396554,0.21194366,0.044920115,0.255534736,1.611439063
507,PE,0.005343387,0.004762559,0.002503502,6.27E-06,0.001558017,0.047035036,-0.281925744,-0.314624896,0.213000285,0.045369121,0.257137491,1.619004292
508,PE,0.005276738,0.004703046,0.002445699,5.98E-06,0.001558017,0.047068608,-0.279145372,-0.311827964,0.214784721,0.046132476,0.259534369,1.616114511
509,PE,0.005211155,0.004645059,0.00238516,5.69E-06,0.001556491,0.047144906,-0.275681961,-0.308390845,0.21660459,0.046917549,0.262103908,1.629882395
510,PE,0.005176914,0.004614539,0.002356071,5.55E-06,0.001556491,0.04715864,-0.274465536,-0.307258063,0.217641647,0.047367887,0.263792569,1.631911179
511,PE,0.0047195,0.00426967,0.001623226,2.63E-06,0.001510712,0.034631936,-0.25584886,-0.288417298,0.227569107,0.051787698,0.277568295,1.653848007
512,PE,0.004588646,0.00413691,0.001634121,2.67E-06,0.00152292,0.034900507,-0.243716821,-0.275938189,0.23367089,0.054602085,0.287503634,1.668483634
513,PE,0.00450389,0.004052982,0.001633063,2.67E-06,0.001519868,0.035027162,-0.237971697,-0.269925767,0.2367745,0.056062164,0.292509325,1.684235035
514,PE,0.004439961,0.003988891,0.001633368,2.67E-06,0.001518342,0.03503937,-0.233148557,-0.264991664,0.239369835,0.057297918,0.296700774,1.691416461
515,PE,0.00440492,0.003953794,0.001634278,2.67E-06,0.001519868,0.03506989,-0.230019877,-0.261655166,0.240829274,0.057998739,0.299086373,1.685727476
516,PE,0.004368217,0.00391717,0.001634323,2.67E-06,0.001518342,0.034958494,-0.227638529,-0.259131929,0.242442861,0.058778541,0.301556424,1.690635195
517,PE,0.004340686,0.003889703,0.001635748,2.68E-06,0.001519868,0.035097357,-0.225005937,-0.256356373,0.243679389,0.059379645,0.303514403,1.693946966
518,PE,0.004300133,0.003851553,0.001628339,2.65E-06,0.001512238,0.034926448,-0.223185667,-0.254503102,0.244407337,0.059734947,0.304785001,1.698521134
519,PE,0.004261118,0.003813404,0.001628439,2.65E-06,0.001512238,0.034906611,-0.220378207,-0.251546391,0.246205575,0.060617185,0.307687474,1.700598491
520,PE,0.004236213,0.003785937,0.001635002,2.67E-06,0.001518342,0.034866935,-0.21732144,-0.248283545,0.248094851,0.061551055,0.311019496,1.704872471
